week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,wk_ending_yr_month,wk_ending_month,wk_ending_year,year_quarter,total_admissions_per_month_simd,admissions_2018_19_per_month_simd,total_admissions_per_quarter_simd,admissions_2018_19_per_quarter_simd
2020-12-20,S08000017,NA,5,Emergency,NA,25,26,-3.8,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000019,NA,1,Emergency,NA,147,222.5,-33.9,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000019,NA,2,Emergency,NA,149,260,-42.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000019,NA,3,Emergency,NA,124,235,-47.2,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000019,NA,4,Emergency,NA,97,165,-41.2,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000019,NA,5,Emergency,NA,83,138,-39.9,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000020,NA,1,Emergency,NA,76,72,5.6,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000020,NA,2,Emergency,NA,156,213.5,-26.9,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000020,NA,3,Emergency,NA,199,247,-19.4,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000020,NA,4,Emergency,NA,243,298,-18.5,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000020,NA,5,Emergency,NA,198,260,-23.8,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000022,NA,1,Emergency,NA,78,74.5,4.7,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000022,NA,2,Emergency,NA,98,125,-21.6,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000022,NA,3,Emergency,NA,207,229.5,-9.8,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000022,NA,4,Emergency,NA,154,174.5,-11.7,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000022,NA,5,Emergency,NA,30,43,-30.2,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000024,NA,1,Emergency,NA,313,318,-1.6,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000024,NA,2,Emergency,NA,442,462.5,-4.4,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000024,NA,3,Emergency,NA,273,329.5,-17.1,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000024,NA,4,Emergency,NA,266,297.5,-10.6,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000024,NA,5,Emergency,NA,358,425,-15.8,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000025,NA,3,Emergency,NA,5,9.5,-47.4,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000025,NA,4,Emergency,NA,21,23.5,-10.6,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000026,NA,3,Emergency,NA,21,14,50,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000026,NA,4,Emergency,NA,18,17.5,2.9,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000028,NA,2,Emergency,NA,7,9,-22.2,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000028,NA,3,Emergency,NA,47,45.5,3.3,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000029,NA,1,Emergency,NA,190,234,-18.8,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000029,NA,2,Emergency,NA,195,229.5,-15,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000029,NA,3,Emergency,NA,143,174,-17.8,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000029,NA,4,Emergency,NA,130,142,-8.5,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000029,NA,5,Emergency,NA,95,100.5,-5.5,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000030,NA,1,Emergency,NA,217,231.5,-6.3,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000030,NA,2,Emergency,NA,186,206.5,-9.9,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000030,NA,3,Emergency,NA,178,189.5,-6.1,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000030,NA,4,Emergency,NA,203,257.5,-21.2,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000030,NA,5,Emergency,NA,129,169.5,-23.9,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000031,NA,1,Emergency,NA,903,1180,-23.5,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000031,NA,2,Emergency,NA,460,552,-16.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000031,NA,3,Emergency,NA,283,384.5,-26.4,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000031,NA,4,Emergency,NA,234,319.5,-26.8,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000031,NA,5,Emergency,NA,276,367.5,-24.9,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S08000032,NA,1,Emergency,NA,409,520,-21.3,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S08000032,NA,2,Emergency,NA,297,443.5,-33,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S08000032,NA,3,Emergency,NA,186,275.5,-32.5,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S08000032,NA,4,Emergency,NA,123,204,-39.7,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S08000032,NA,5,Emergency,NA,103,128.5,-19.8,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-20,S92000003,d,1,Emergency,NA,2666,3347,-20.3,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-20,S92000003,d,2,Emergency,NA,2328,2961,-21.4,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-20,S92000003,d,3,Emergency,NA,1998,2560,-22,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-20,S92000003,d,4,Emergency,NA,1690,2141.5,-21.1,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-20,S92000003,d,5,Emergency,NA,1386,1776,-22,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000015,NA,1,Emergency,NA,223,358,-37.7,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000015,NA,2,Emergency,NA,165,256.5,-35.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000015,NA,3,Emergency,NA,132,150,-12,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000015,NA,4,Emergency,NA,83,116,-28.4,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000015,NA,5,Emergency,NA,66,99.5,-33.7,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000016,NA,1,Emergency,NA,9,25.5,-64.7,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000016,NA,2,Emergency,NA,35,51.5,-32,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000016,NA,3,Emergency,NA,55,89,-38.2,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000016,NA,4,Emergency,NA,32,47.5,-32.6,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000016,NA,5,Emergency,NA,11,17.5,-37.1,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000017,NA,1,Emergency,NA,45,41,9.8,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000017,NA,2,Emergency,NA,78,98.5,-20.8,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000017,NA,3,Emergency,NA,106,116,-8.6,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000017,NA,4,Emergency,NA,47,45.5,3.3,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000017,NA,5,Emergency,NA,18,29.5,-39,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000019,NA,1,Emergency,NA,128,247.5,-48.3,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000019,NA,2,Emergency,NA,136,211.5,-35.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000019,NA,3,Emergency,NA,103,200,-48.5,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000019,NA,4,Emergency,NA,105,155.5,-32.5,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000019,NA,5,Emergency,NA,64,113.5,-43.6,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000020,NA,1,Emergency,NA,69,76,-9.2,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000020,NA,2,Emergency,NA,174,206.5,-15.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000020,NA,3,Emergency,NA,178,224,-20.5,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000020,NA,4,Emergency,NA,238,299,-20.4,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000020,NA,5,Emergency,NA,203,218.5,-7.1,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000022,NA,1,Emergency,NA,59,86,-31.4,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000022,NA,2,Emergency,NA,90,123,-26.8,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000022,NA,3,Emergency,NA,161,201.5,-20.1,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000022,NA,4,Emergency,NA,134,143,-6.3,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000022,NA,5,Emergency,NA,30,34,-11.8,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000024,NA,1,Emergency,NA,263,288,-8.7,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000024,NA,2,Emergency,NA,418,445.5,-6.2,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000024,NA,3,Emergency,NA,274,292,-6.2,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000024,NA,4,Emergency,NA,241,298,-19.1,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000024,NA,5,Emergency,NA,327,400.5,-18.4,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000025,NA,3,Emergency,NA,6,4.5,33.3,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000025,NA,4,Emergency,NA,27,12,125,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000026,NA,3,Emergency,NA,6,12,-50,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000026,NA,4,Emergency,NA,16,14.5,10.3,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000028,NA,2,Emergency,NA,15,10.5,42.9,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000028,NA,3,Emergency,NA,44,51,-13.7,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000029,NA,1,Emergency,NA,176,232.5,-24.3,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000029,NA,2,Emergency,NA,157,211.5,-25.8,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000029,NA,3,Emergency,NA,121,173,-30.1,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000029,NA,4,Emergency,NA,98,121.5,-19.3,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000029,NA,5,Emergency,NA,80,90.5,-11.6,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000030,NA,1,Emergency,NA,170,203.5,-16.5,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000030,NA,2,Emergency,NA,146,183,-20.2,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000030,NA,3,Emergency,NA,182,182,0,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000030,NA,4,Emergency,NA,186,239,-22.2,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000030,NA,5,Emergency,NA,108,156.5,-31,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000031,NA,1,Emergency,NA,875,1138,-23.1,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000031,NA,2,Emergency,NA,414,521.5,-20.6,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000031,NA,3,Emergency,NA,265,333,-20.4,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000031,NA,4,Emergency,NA,217,329.5,-34.1,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000031,NA,5,Emergency,NA,269,328,-18,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S08000032,NA,1,Emergency,NA,380,495,-23.2,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S08000032,NA,2,Emergency,NA,273,396,-31.1,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S08000032,NA,3,Emergency,NA,176,228,-22.8,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S08000032,NA,4,Emergency,NA,130,190.5,-31.8,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S08000032,NA,5,Emergency,NA,79,121,-34.7,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2020-12-27,S92000003,d,1,Emergency,NA,2399,3192,-24.8,December 2020,December,2020,2020Q4,20737,26159.5,70454,84861
2020-12-27,S92000003,d,2,Emergency,NA,2105,2724.5,-22.7,December 2020,December,2020,2020Q4,18258,22405,61078,72581
2020-12-27,S92000003,d,3,Emergency,NA,1809,2256,-19.8,December 2020,December,2020,2020Q4,15362,19273,52253,61737.5
2020-12-27,S92000003,d,4,Emergency,NA,1557,2013,-22.7,December 2020,December,2020,2020Q4,13419,16569,44940,52905
2020-12-27,S92000003,d,5,Emergency,NA,1255,1609.5,-22,December 2020,December,2020,2020Q4,10952,13559,37050,43370.5
2021-01-03,S08000015,NA,1,Emergency,NA,311,358,-13.1,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000015,NA,2,Emergency,NA,206,256.5,-19.7,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000015,NA,3,Emergency,NA,125,150,-16.7,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000015,NA,4,Emergency,NA,122,116,5.2,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000015,NA,5,Emergency,NA,71,99.5,-28.6,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000016,NA,1,Emergency,NA,19,25.5,-25.5,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000016,NA,2,Emergency,NA,37,51.5,-28.2,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000016,NA,3,Emergency,NA,63,89,-29.2,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000016,NA,4,Emergency,NA,49,47.5,3.2,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000016,NA,5,Emergency,NA,7,17.5,-60,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000017,NA,1,Emergency,NA,28,41,-31.7,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000017,NA,2,Emergency,NA,86,98.5,-12.7,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000017,NA,3,Emergency,NA,114,116,-1.7,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000017,NA,4,Emergency,NA,34,45.5,-25.3,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000017,NA,5,Emergency,NA,22,29.5,-25.4,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000019,NA,1,Emergency,NA,123,247.5,-50.3,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000019,NA,2,Emergency,NA,136,211.5,-35.7,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000019,NA,3,Emergency,NA,108,200,-46,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000019,NA,4,Emergency,NA,88,155.5,-43.4,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000019,NA,5,Emergency,NA,75,113.5,-33.9,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000020,NA,1,Emergency,NA,73,76,-3.9,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000020,NA,2,Emergency,NA,174,206.5,-15.7,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000020,NA,3,Emergency,NA,195,224,-12.9,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000020,NA,4,Emergency,NA,273,299,-8.7,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000020,NA,5,Emergency,NA,208,218.5,-4.8,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000022,NA,1,Emergency,NA,57,86,-33.7,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000022,NA,2,Emergency,NA,100,123,-18.7,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000022,NA,3,Emergency,NA,160,201.5,-20.6,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000022,NA,4,Emergency,NA,145,143,1.4,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000022,NA,5,Emergency,NA,36,34,5.9,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000024,NA,1,Emergency,NA,299,288,3.8,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000024,NA,2,Emergency,NA,424,445.5,-4.8,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000024,NA,3,Emergency,NA,304,292,4.1,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000024,NA,4,Emergency,NA,291,298,-2.3,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000024,NA,5,Emergency,NA,401,400.5,0.1,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000025,NA,2,Emergency,NA,5,5.5,-9.1,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000025,NA,3,Emergency,NA,7,4.5,55.6,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000025,NA,4,Emergency,NA,26,12,116.7,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000026,NA,3,Emergency,NA,6,12,-50,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000026,NA,4,Emergency,NA,14,14.5,-3.4,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000028,NA,2,Emergency,NA,8,10.5,-23.8,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000028,NA,3,Emergency,NA,43,51,-15.7,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000029,NA,1,Emergency,NA,187,232.5,-19.6,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000029,NA,2,Emergency,NA,175,211.5,-17.3,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000029,NA,3,Emergency,NA,136,173,-21.4,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000029,NA,4,Emergency,NA,114,121.5,-6.2,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000029,NA,5,Emergency,NA,108,90.5,19.3,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000030,NA,1,Emergency,NA,202,203.5,-0.7,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000030,NA,2,Emergency,NA,165,183,-9.8,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000030,NA,3,Emergency,NA,143,182,-21.4,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000030,NA,4,Emergency,NA,212,239,-11.3,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000030,NA,5,Emergency,NA,143,156.5,-8.6,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000031,NA,1,Emergency,NA,968,1138,-14.9,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000031,NA,2,Emergency,NA,474,521.5,-9.1,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000031,NA,3,Emergency,NA,285,333,-14.4,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000031,NA,4,Emergency,NA,271,329.5,-17.8,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000031,NA,5,Emergency,NA,277,328,-15.5,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S08000032,NA,1,Emergency,NA,378,495,-23.6,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S08000032,NA,2,Emergency,NA,329,396,-16.9,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S08000032,NA,3,Emergency,NA,181,228,-20.6,January 2021,January,2021,2021Q1,19295,23560,51405,61668
2021-01-03,S08000032,NA,4,Emergency,NA,141,190.5,-26,January 2021,January,2021,2021Q1,16618,20066,44317,52028.5
2021-01-03,S08000032,NA,5,Emergency,NA,85,121,-29.8,January 2021,January,2021,2021Q1,14000,16141,37110,42387
2021-01-03,S92000003,d,1,Emergency,NA,2645,3192,-17.1,January 2021,January,2021,2021Q1,25695,33083,69004,86092
2021-01-03,S92000003,d,2,Emergency,NA,2321,2724.5,-14.8,January 2021,January,2021,2021Q1,22695,27844.5,60306,72815.5
2021-01-03,S92000003,d,3,Emergency,NA,1870,2256,-17.1,January 2021,January,2021,2021Q1,19295,23560,51405,61668
